dataset,model,repeat,horizon_days,threshold_probability,net_benefit,treat_all_net_benefit
TCGA_ESCA_outer_test,survpfn,7,365,0.375,-0.008659370090080554,-0.22217204800583065
TCGA_ESCA_outer_test,survpfn,7,365,0.4,-0.015635091493507558,-0.2732079128266277
TCGA_ESCA_outer_test,survpfn,7,365,0.425,0.0010341642822738386,-0.3286816789361897
TCGA_ESCA_outer_test,survpfn,7,365,0.45,0.0004928549033424885,-0.38919851469207545
TCGA_ESCA_outer_test,survpfn,7,365,0.475,-0.006195414725054773,-0.45547885861518833
TCGA_ESCA_outer_test,survpfn,7,365,0.5,-0.006847563643481591,-0.5283872369306127
TCGA_ESCA_outer_test,survpfn,7,365,0.525,-0.007568359816479654,-0.6089701813845029
TCGA_ESCA_outer_test,survpfn,7,365,0.55,0.0,-0.6985067863332696
TCGA_ESCA_outer_test,survpfn,7,365,0.575,0.0,-0.7985771095113026
TCGA_ESCA_outer_test,survpfn,7,365,0.6,0.0,-0.9111562230865902
TCGA_ESCA_outer_test,survpfn,7,1095,0.05,0.5683036589434585,0.5683036589434585
TCGA_ESCA_outer_test,survpfn,7,1095,0.075,0.5565009108543498,0.5565009108543498
TCGA_ESCA_outer_test,survpfn,7,1095,0.1,0.5440424545380684,0.5440424545380684
TCGA_ESCA_outer_test,survpfn,7,1095,0.125,0.5308720864322852,0.5308720864322852
TCGA_ESCA_outer_test,survpfn,7,1095,0.15,0.5169269907908677,0.5169269907908677
TCGA_ESCA_outer_test,survpfn,7,1095,0.175,0.5021367378378492,0.5021367378378492
TCGA_ESCA_outer_test,survpfn,7,1095,0.2,0.48642209407526693,0.48642209407526693
TCGA_ESCA_outer_test,survpfn,7,1095,0.225,0.4575040108205556,0.46969360232800195
TCGA_ESCA_outer_test,survpfn,7,1095,0.25,0.4335425104560996,0.451849877797586
TCGA_ESCA_outer_test,survpfn,7,1095,0.275,0.41446818423393084,0.43277555157541725
TCGA_ESCA_outer_test,survpfn,7,1095,0.3,0.41432401723950896,0.4123387734802364
TCGA_ESCA_outer_test,survpfn,7,1095,0.325,0.38817682689891386,0.3903881599705978
TCGA_ESCA_outer_test,survpfn,7,1095,0.35,0.3336450780390968,0.3667490377294485
TCGA_ESCA_outer_test,survpfn,7,1095,0.375,0.30962631618534603,0.34121878570900716
TCGA_ESCA_outer_test,survpfn,7,1095,0.4,0.24089393583373564,0.31356101268686243
TCGA_ESCA_outer_test,survpfn,7,1095,0.425,0.16276317364521883,0.28349821592366165
TCGA_ESCA_outer_test,survpfn,7,1095,0.45,0.13585234824280487,0.2507024376365336
TCGA_ESCA_outer_test,survpfn,7,1095,0.475,0.12483624762271439,0.2147832518934885
TCGA_ESCA_outer_test,survpfn,7,1095,0.5,0.0957754008162939,0.1752721475761389
TCGA_ESCA_outer_test,survpfn,7,1095,0.525,0.048496378209017366,0.13160197964643672
TCGA_ESCA_outer_test,survpfn,7,1095,0.55,0.009481816274179433,0.08307957083565642
TCGA_ESCA_outer_test,survpfn,7,1095,0.575,0.04933607475892804,0.028848643341255253
TCGA_ESCA_outer_test,survpfn,7,1095,0.6,0.12148734225659621,-0.032161150089946355
TCGA_ESCA_outer_test,survpfn,8,365,0.05,0.19559642990338,0.19559642990338
TCGA_ESCA_outer_test,survpfn,8,365,0.075,0.17384546180618615,0.17384546180618615
TCGA_ESCA_outer_test,survpfn,8,365,0.1,0.14541967609731854,0.15088610659248153
TCGA_ESCA_outer_test,survpfn,8,365,0.125,0.11770434585889679,0.12661478822370809
TCGA_ESCA_outer_test,survpfn,8,365,0.15,0.08935276847536079,0.10091574524500677
TCGA_ESCA_outer_test,survpfn,8,365,0.175,0.05064442772147357,0.07365918451002054
TCGA_ESCA_outer_test,survpfn,8,365,0.2,0.041841570928427566,0.04469908872909767
TCGA_ESCA_outer_test,survpfn,8,365,0.225,0.029466323428838148,0.0138705996719862
TCGA_ESCA_outer_test,survpfn,8,365,0.25,0.016663968909965757,-0.019013121988932652
TCGA_ESCA_outer_test,survpfn,8,365,0.275,0.009723067154660675,-0.054164686523018396
TCGA_ESCA_outer_test,survpfn,8,365,0.3,0.00023650014306500489,-0.09182707709525303
TCGA_ESCA_outer_test,survpfn,8,365,0.325,0.009195106483377763,-0.1322792743765421
TCGA_ESCA_outer_test,survpfn,8,365,0.35,0.0143099386423277,-0.17584317914100725
TCGA_ESCA_outer_test,survpfn,8,365,0.375,-0.0013446037750018958,-0.22289219628662968
TCGA_ESCA_outer_test,survpfn,8,365,0.4,-0.003929626044785153,-0.27386196486105396
TCGA_ESCA_outer_test,survpfn,8,365,0.425,-0.013180566050847262,-0.32926388722455857
TCGA_ESCA_outer_test,survpfn,8,365,0.45,-0.010529460192176014,-0.38970234798474546
TCGA_ESCA_outer_test,survpfn,8,365,0.475,-0.006270447142548596,-0.45589685262685475
TCGA_ESCA_outer_test,survpfn,8,365,0.5,-0.007567295979234905,-0.5287108077331752
TCGA_ESCA_outer_test,survpfn,8,365,0.525,-0.009000655219782931,-0.6091893896927926
TCGA_ESCA_outer_test,survpfn,8,365,0.55,-0.010593276598169625,-0.6986100363145896
TCGA_ESCA_outer_test,survpfn,8,365,0.575,-0.01842288200351431,-0.7985507590095388
TCGA_ESCA_outer_test,survpfn,8,365,0.6,-0.020425369177809346,-0.910984072041357
TCGA_ESCA_outer_test,survpfn,8,1095,0.05,0.5686816879181005,0.5686816879181005
TCGA_ESCA_outer_test,survpfn,8,1095,0.075,0.5562998287964593,0.5562998287964593
TCGA_ESCA_outer_test,survpfn,8,1095,0.1,0.5432300886125048,0.5432300886125048
TCGA_ESCA_outer_test,survpfn,8,1095,0.125,0.5294135061323242,0.5294135061323242
TCGA_ESCA_outer_test,survpfn,8,1095,0.15,0.5147841835062507,0.5147841835062507
TCGA_ESCA_outer_test,survpfn,8,1095,0.175,0.4992682352664757,0.4992682352664757
TCGA_ESCA_outer_test,survpfn,8,1095,0.2,0.4827825402617148,0.4827825402617148
TCGA_ESCA_outer_test,survpfn,8,1095,0.225,0.45902583401029295,0.4652332520308403
TCGA_ESCA_outer_test,survpfn,8,1095,0.25,0.4169588304870997,0.4465140112512408
TCGA_ESCA_outer_test,survpfn,8,1095,0.275,0.3731369250491374,0.42650378834891034
TCGA_ESCA_outer_test,survpfn,8,1095,0.3,0.3481231512330703,0.40506426381069915
TCGA_ESCA_outer_test,survpfn,8,1095,0.325,0.3123480456373713,0.38203662634373153
TCGA_ESCA_outer_test,survpfn,8,1095,0.35,0.3059262768763349,0.3572376321485357
TCGA_ESCA_outer_test,survpfn,8,1095,0.375,0.2628442908906603,0.3304547184177241
TCGA_ESCA_outer_test,survpfn,8,1095,0.4,0.19278467944311808,0.30143989520934494
TCGA_ESCA_outer_test,survpfn,8,1095,0.425,0.10767487371435111,0.26990204389588934
TCGA_ESCA_outer_test,survpfn,8,1095,0.45,0.0955884060409826,0.23549711519030136
TCGA_ESCA_outer_test,survpfn,8,1095,0.475,0.06512464061529938,0.1978155266079908
TCGA_ESCA_outer_test,survpfn,8,1095,0.5,0.04883490556246456,0.1563657791674491
TCGA_ESCA_outer_test,survpfn,8,1095,0.525,0.09586408595301701,0.1105529004173767
TCGA_ESCA_outer_test,survpfn,8,1095,0.55,0.07388605524020414,0.05964970180618512
TCGA_ESCA_outer_test,survpfn,8,1095,0.575,-0.017034483089777758,0.0027578915936771198
TCGA_ESCA_outer_test,survpfn,8,1095,0.6,-0.05024106639045428,-0.0612453948953946
TCGA_ESCA_outer_test,survpfn,9,365,0.05,0.19551675558150275,0.19551675558150275
TCGA_ESCA_outer_test,survpfn,9,365,0.075,0.17377328823474264,0.17377328823474264
TCGA_ESCA_outer_test,survpfn,9,365,0.1,0.15082185047982916,0.15082185047982916
TCGA_ESCA_outer_test,survpfn,9,365,0.125,0.12326831998753501,0.1265589019960635
TCGA_ESCA_outer_test,survpfn,9,365,0.15,0.08431518572003224,0.1008687212485469
TCGA_ESCA_outer_test,survpfn,9,365,0.175,0.07853069793541964,0.07362155984966567
TCGA_ESCA_outer_test,survpfn,9,365,0.2,0.06039561294404473,0.04467145086335436
TCGA_ESCA_outer_test,survpfn,9,365,0.225,0.056693713304925855,0.013853592910184231
TCGA_ESCA_outer_test,survpfn,9,365,0.25,0.03322967144367138,-0.019018788906530498
TCGA_ESCA_outer_test,survpfn,9,365,0.275,0.019693550760456438,-0.05415823153819119
TCGA_ESCA_outer_test,survpfn,9,365,0.3,-0.010961567635860606,-0.09180763435782754
TCGA_ESCA_outer_test,survpfn,9,365,0.325,-0.00909626350046032,-0.13224588183077027
TCGA_ESCA_outer_test,survpfn,9,365,0.35,-0.010373760271006754,-0.17579476372470867
TCGA_ESCA_outer_test,survpfn,9,365,0.375,0.0004982699349076469,-0.22282755617016217
TCGA_ESCA_outer_test,survpfn,9,365,0.4,-0.006037458768671594,-0.2737797479860701
TCGA_ESCA_outer_test,survpfn,9,365,0.425,-0.0015397766022576913,-0.32916256517727427
TCGA_ESCA_outer_test,survpfn,9,365,0.45,-0.009827253195656553,-0.3895801839313152
TCGA_ESCA_outer_test,survpfn,9,365,0.475,2.5835640554195717e-05,-0.45575186161431236
TCGA_ESCA_outer_test,survpfn,9,365,0.5,-0.000609098481421929,-0.5285407070656095
TCGA_ESCA_outer_test,survpfn,9,365,0.525,0.0,-0.6089915362486221
TCGA_ESCA_outer_test,survpfn,9,365,0.55,0.0,-0.6983813464519694
TCGA_ESCA_outer_test,survpfn,9,365,0.575,0.0,-0.7982876049145334
TCGA_ESCA_outer_test,survpfn,9,365,0.6,0.0,-0.9106821456849187
TCGA_ESCA_outer_test,survpfn,9,1095,0.05,0.5657294885073739,0.5657294885073739
TCGA_ESCA_outer_test,survpfn,9,1095,0.075,0.5527003943839264,0.5527003943839264
TCGA_ESCA_outer_test,survpfn,9,1095,0.1,0.538947461698065,0.538947461698065
TCGA_ESCA_outer_test,survpfn,9,1095,0.125,0.52440864714444,0.52440864714444
TCGA_ESCA_outer_test,survpfn,9,1095,0.15,0.5090146082053078,0.5090146082053078
TCGA_ESCA_outer_test,survpfn,9,1095,0.175,0.49268759720925837,0.49268759720925837
TCGA_ESCA_outer_test,survpfn,9,1095,0.2,0.4753401480259559,0.4753401480259559
TCGA_ESCA_outer_test,survpfn,9,1095,0.225,0.456873508572763,0.456873508572763
TCGA_ESCA_outer_test,survpfn,9,1095,0.25,0.4371757598226905,0.4371757598226905
TCGA_ESCA_outer_test,survpfn,9,1095,0.275,0.41579566730627965,0.4161195456415786
TCGA_ESCA_outer_test,survpfn,9,1095,0.3,0.388824914881542,0.39355931616181583
TCGA_ESCA_outer_test,survpfn,9,1095,0.325,0.3680047725829064,0.36932795857244094
TCGA_ESCA_outer_test,survpfn,9,1095,0.35,0.33667847607992507,0.3432326503992681
TCGA_ESCA_outer_test,survpfn,9,1095,0.375,0.31754240357266256,0.3150497175722413
TCGA_ESCA_outer_test,survpfn,9,1095,0.4,0.23859535974056859,0.284518207009629
TCGA_ESCA_outer_test,survpfn,9,1095,0.425,0.15073462562213932,0.2513317824850504
TCGA_ESCA_outer_test,survpfn,9,1095,0.45,0.11643325062513962,0.2151284102764192
TCGA_ESCA_outer_test,survpfn,9,1095,0.475,0.08439687361049941,0.1754770978574422
TCGA_ESCA_outer_test,survpfn,9,1095,0.5,0.05582033967365524,0.13186065419656745
TCGA_ESCA_outer_test,survpfn,9,1095,0.525,0.06334749757199887,0.08365300593981106
TCGA_ESCA_outer_test,survpfn,9,1095,0.55,0.03788464639738515,0.03008895232119302
TCGA_ESCA_outer_test,survpfn,9,1095,0.575,0.046327022729140216,-0.02977675466432117
TCGA_ESCA_outer_test,survpfn,9,1095,0.6,-0.05096657660303647,-0.09712567502302483
TCGA_ESCA_outer_test,xgb_aft,0,365,0.05,0.19571073753339785,0.19571073753339785
TCGA_ESCA_outer_test,xgb_aft,0,365,0.075,0.17494965412452473,0.17388162962346304
TCGA_ESCA_outer_test,xgb_aft,0,365,0.1,0.15523056088956333,0.15083979349630958
TCGA_ESCA_outer_test,xgb_aft,0,365,0.125,0.13227732025003724,0.12648128101903308
TCGA_ESCA_outer_test,xgb_aft,0,365,0.15,0.10565541514653667,0.10068991486662268
TCGA_ESCA_outer_test,xgb_aft,0,365,0.175,0.06122194765434924,0.07333543561406616
TCGA_ESCA_outer_test,xgb_aft,0,365,0.2,0.044349554225865756,0.04427130140822488
TCGA_ESCA_outer_test,xgb_aft,0,365,0.225,0.018106813445983028,0.013332061769748688
TCGA_ESCA_outer_test,xgb_aft,0,365,0.25,0.0009354711926329029,-0.019669793844625916
TCGA_ESCA_outer_test,xgb_aft,0,365,0.275,-0.006202881428911844,-0.054947639501371215
TCGA_ESCA_outer_test,xgb_aft,0,365,0.3,0.0022903733237850527,-0.09274533127645546
TCGA_ESCA_outer_test,xgb_aft,0,365,0.325,-0.024993030585560724,-0.13334285207191626
TCGA_ESCA_outer_test,xgb_aft,0,365,0.35,-0.05250351152955919,-0.1770632590824125
TCGA_ESCA_outer_test,xgb_aft,0,365,0.375,-0.036968895202100595,-0.22428129865374857
TCGA_ESCA_outer_test,xgb_aft,0,365,0.4,-0.02247848116000945,-0.2754341748560293
TCGA_ESCA_outer_test,xgb_aft,0,365,0.425,-0.02493414232001645,-0.33103512724981254
TCGA_ESCA_outer_test,xgb_aft,0,365,0.45,-0.03674573477538283,-0.3916907116793943
TCGA_ESCA_outer_test,xgb_aft,0,365,0.475,-0.04333772233912973,-0.4581230184356029
TCGA_ESCA_outer_test,xgb_aft,0,365,0.5,-0.03016510357431682,-0.5311985558674325
TCGA_ESCA_outer_test,xgb_aft,0,365,0.525,-0.02793450357421866,-0.6119662551341916
TCGA_ESCA_outer_test,xgb_aft,0,365,0.55,-0.02443213983824485,-0.7017081432083682
TCGA_ESCA_outer_test,xgb_aft,0,365,0.575,-0.01965974104927307,-0.8020079004677417
TCGA_ESCA_outer_test,xgb_aft,0,365,0.6,-0.02364071776028309,-0.9148451273845372
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.05,0.5683212804829341,0.5683212804829341
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.075,0.5558277845119711,0.5558277845119711
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.1,0.5426402054315104,0.5426402054315104
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.125,0.5286990504035947,0.5286990504035947
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.15,0.5139378274328603,0.5139378274328603
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.175,0.49828198488814207,0.49828198488814207
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.2,0.481647652184379,0.481647652184379
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.225,0.46394013672553447,0.46394013672553447
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.25,0.4450521202361002,0.4450521202361002
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.275,0.42486148191980844,0.42486148191980844
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.3,0.403228655152353,0.403228655152353
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.325,0.37999339677249344,0.37999339677249344
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.35,0.3359956759473165,0.3549708108249524
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.375,0.30897128312397215,0.32794641800160806
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.4,0.26380694200966004,0.298669992442985
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.425,0.2492769872066551,0.2668477907488295
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.45,0.2164112962559348,0.23213266162793272
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.475,0.18532016461482476,0.19411132973361706
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.5,0.1421324151930785,0.15228786464986982
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.525,0.08405774077688294,0.10606192955730709
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.55,0.11605402244409507,0.054699779454459585
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.575,0.05710101169385118,-0.0027049765428402983
TCGA_ESCA_outer_test,xgb_aft,0,1095,0.6,-0.0145159848896535,-0.06728532703980294
TCGA_ESCA_outer_test,xgb_aft,1,365,0.05,0.18999309872148018,0.19575271860359122
TCGA_ESCA_outer_test,xgb_aft,1,365,0.075,0.1700546244701753,0.17401723056578228
TCGA_ESCA_outer_test,xgb_aft,1,365,0.1,0.13946628346088188,0.15107421541476174
TCGA_ESCA_outer_test,xgb_aft,1,365,0.125,0.12015796088998802,0.12682017082654
TCGA_ESCA_outer_test,xgb_aft,1,365,0.15,0.10695119641343448,0.10113941773312876
TCGA_ESCA_outer_test,xgb_aft,1,365,0.175,0.06087166311385063,0.07390225536132897
TCGA_ESCA_outer_test,xgb_aft,1,365,0.2,0.0478001387419138,0.04496277034129165
TCGA_ESCA_outer_test,xgb_aft,1,365,0.225,0.020317489209093764,0.01415622177157455
TCGA_ESCA_outer_test,xgb_aft,1,365,0.25,0.013938399155287273,-0.018704096702790357
TCGA_ESCA_outer_test,xgb_aft,1,365,0.275,-0.021192907695726057,-0.05383064403745633
TCGA_ESCA_outer_test,xgb_aft,1,365,0.3,-0.023218717585867785,-0.09146623046745553
TCGA_ESCA_outer_test,xgb_aft,1,365,0.325,-0.02159989159601164,-0.13188963811449175
TCGA_ESCA_outer_test,xgb_aft,1,365,0.35,-0.014210879498176274,-0.17542253865745375
TCGA_ESCA_outer_test,xgb_aft,1,365,0.375,-0.021964406857692464,-0.22243807124385293
TCGA_ESCA_outer_test,xgb_aft,1,365,0.4,-0.03521280840586992,-0.2733715648791186
TCGA_ESCA_outer_test,xgb_aft,1,365,0.425,-0.0423903758418027,-0.328734057960929
TCGA_ESCA_outer_test,xgb_aft,1,365,0.45,-0.04588261701429216,-0.3891295049592677
TCGA_ESCA_outer_test,xgb_aft,1,365,0.475,-0.03709095888686891,-0.4552768992907814
TCGA_ESCA_outer_test,xgb_aft,1,365,0.5,-0.03134614171118024,-0.5280390330554466
TCGA_ESCA_outer_test,xgb_aft,1,365,0.525,-0.04460505527582785,-0.6084603387953398
TCGA_ESCA_outer_test,xgb_aft,1,365,0.55,-0.04969413085980266,-0.6978173451729989
TCGA_ESCA_outer_test,xgb_aft,1,365,0.575,-0.021534486765296228,-0.7976869405362644
TCGA_ESCA_outer_test,xgb_aft,1,365,0.6,-0.034012968644208684,-0.9100402353199387
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.05,0.5659048281645743,0.5659048281645743
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.075,0.5536427624273782,0.5536427624273782
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.1,0.5406994708158933,0.5406994708158933
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.125,0.5270165625408951,0.5270165625408951
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.15,0.5125287773085441,0.5125287773085441
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.175,0.49716294448635345,0.49716294448635345
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.2,0.4873070950326033,0.480836747112776
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.225,0.47097119910586394,0.4634572466828387
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.25,0.4535462434506753,0.4449191128909056
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.275,0.43491956671581844,0.4251024871133219
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.3,0.40885454113026976,0.4038703880659108
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.325,0.3874190798084107,0.38106554094091377
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.35,0.3488342935498564,0.3565064748063015
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.375,0.32390320315089416,0.3299826833809203
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.4,0.29689452188535176,0.3012485760034239
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.425,0.24459767697472062,0.27001585059310185
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.45,0.2125715727072791,0.23594378650911418
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.475,0.15914307209663042,0.1986267639409371
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.5,0.0729713797594676,0.15757803911594231
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.525,0.022434823968303153,0.11220839588831649
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.55,-0.04263003709230556,0.06179768119095452
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.575,-0.04414233614495611,0.005456294176255927
TCGA_ESCA_outer_test,xgb_aft,1,1095,0.6,0.010619017867022795,-0.05792776621528006
TCGA_ESCA_outer_test,xgb_aft,2,365,0.05,0.19094483793000894,0.19601620363228944
TCGA_ESCA_outer_test,xgb_aft,2,365,0.075,0.17188742794942888,0.17425411149844106
TCGA_ESCA_outer_test,xgb_aft,2,365,0.1,0.14747881056281598,0.15128301424604557
TCGA_ESCA_outer_test,xgb_aft,2,365,0.125,0.1301051151483441,0.12699928286494175
TCGA_ESCA_outer_test,xgb_aft,2,365,0.15,0.11111435747487707,0.10128709669671418
TCGA_ESCA_outer_test,xgb_aft,2,365,0.175,0.0945016980052964,0.07401659621526069
TCGA_ESCA_outer_test,xgb_aft,2,365,0.2,0.06958416661370928,0.045041689453716366
TCGA_ESCA_outer_test,xgb_aft,2,365,0.225,0.0393306561278393,0.014197433868846587
TCGA_ESCA_outer_test,xgb_aft,2,365,0.25,0.016165470797361525,-0.018703105421681132
TCGA_ESCA_outer_test,xgb_aft,2,365,0.275,0.017303036328948432,-0.05387264742190051
TCGA_ESCA_outer_test,xgb_aft,2,365,0.3,-0.0022184423160760414,-0.09155429956499261
TCGA_ESCA_outer_test,xgb_aft,2,365,0.325,-0.006785793772678156,-0.1320271852001656
TCGA_ESCA_outer_test,xgb_aft,2,365,0.35,-0.005821767708424394,-0.1756133697303519
TCGA_ESCA_outer_test,xgb_aft,2,365,0.375,-0.01750170067188149,-0.2226864490229532
TCGA_ESCA_outer_test,xgb_aft,2,365,0.4,-0.01937489848134457,-0.2736822849232713
TCGA_ESCA_outer_test,xgb_aft,2,365,0.425,-0.03892965092852739,-0.32911254133666046
TCGA_ESCA_outer_test,xgb_aft,2,365,0.45,-0.03159135542186505,-0.38958191196944847
TCGA_ESCA_outer_test,xgb_aft,2,365,0.475,-0.032512279189616224,-0.45581027028154975
TCGA_ESCA_outer_test,xgb_aft,2,365,0.5,-0.03274635909377043,-0.5286614644248613
TCGA_ESCA_outer_test,xgb_aft,2,365,0.525,-0.02500253130244537,-0.6091812053201003
TCGA_ESCA_outer_test,xgb_aft,2,365,0.55,-0.037207356048441,-0.6986475840925881
TCGA_ESCA_outer_test,xgb_aft,2,365,0.575,-0.0173037449899615,-0.7986394191912506
TCGA_ESCA_outer_test,xgb_aft,2,365,0.6,-0.02322539145527957,-0.9111302336772463
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.05,0.5725853258189347,0.5725853258189347
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.075,0.5605376619614937,0.5605376619614937
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.1,0.5478206834453059,0.5478206834453059
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.125,0.5343770204424788,0.5343770204424788
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.15,0.520142553733603,0.520142553733603
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.175,0.4989318210969296,0.5050453920726742
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.2,0.4828910868321926,0.4890046578079372
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.225,0.47231352966115475,0.4719290374616044
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.25,0.455062210651036,0.4537150424255161
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.275,0.4272921570109947,0.43424490980073194
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.3,0.4075338729230509,0.41338405341703477
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.325,0.380717292440204,0.3909779484123229
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.35,0.3592920285046431,0.36684829686878706
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.375,0.3361527434542373,0.34078827320176835
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.4,0.311085184649631,0.3125565808958314
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.425,0.25711639951865733,0.28186995882416077
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.45,0.24479389519251826,0.24839364383688378
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.475,0.18897063035083317,0.2117291083746281
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.5,0.1623484209049436,0.17139811936614668
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.525,0.11050377257169797,0.1268217630936146
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.55,0.0572146354929991,0.07729247834635677
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.575,0.055879001986075316,0.02193621892295128
TCGA_ESCA_outer_test,xgb_aft,2,1095,0.6,0.0073469904206053815,-0.040339572928380196
TCGA_ESCA_outer_test,xgb_aft,3,365,0.05,0.1973538201179913,0.19561951994080845
TCGA_ESCA_outer_test,xgb_aft,3,365,0.075,0.17412180471071625,0.17384024068605686
TCGA_ESCA_outer_test,xgb_aft,3,365,0.1,0.1615538359016614,0.15085100147270794
TCGA_ESCA_outer_test,xgb_aft,3,365,0.125,0.13173003811388198,0.12654809144716767
TCGA_ESCA_outer_test,xgb_aft,3,365,0.15,0.09951165205643792,0.10081559847894855
TCGA_ESCA_outer_test,xgb_aft,3,365,0.175,0.06464201528078374,0.0735235604823525
TCGA_ESCA_outer_test,xgb_aft,3,365,0.2,0.04407016004404986,0.044525770110969254
TCGA_ESCA_outer_test,xgb_aft,3,365,0.225,0.015601371220812246,0.013657154554335471
TCGA_ESCA_outer_test,xgb_aft,3,365,0.25,0.010768255397573298,-0.019269368706073958
TCGA_ESCA_outer_test,xgb_aft,3,365,0.275,0.007515900939108269,-0.05446668667409785
TCGA_ESCA_outer_test,xgb_aft,3,365,0.3,-0.004000386558291727,-0.09217809878269476
TCGA_ESCA_outer_test,xgb_aft,3,365,0.325,0.019602219474228272,-0.13268294882526185
TCGA_ESCA_outer_test,xgb_aft,3,365,0.35,0.01939118639357991,-0.1763035565634111
TCGA_ESCA_outer_test,xgb_aft,3,365,0.375,0.017486982925751883,-0.22341381292061227
TCGA_ESCA_outer_test,xgb_aft,3,365,0.4,0.003098328501261037,-0.27444992397424695
TCGA_ESCA_outer_test,xgb_aft,3,365,0.425,0.00028033966395677595,-0.3299239577281975
TCGA_ESCA_outer_test,xgb_aft,3,365,0.45,-0.006037031080972366,-0.39044108545977985
TCGA_ESCA_outer_test,xgb_aft,3,365,0.475,-0.025663576028162063,-0.4567217491657988
TCGA_ESCA_outer_test,xgb_aft,3,365,0.5,-0.019574852214576624,-0.5296304792424197
TCGA_ESCA_outer_test,xgb_aft,3,365,0.525,-0.017560577882123625,-0.6102138124850006
TCGA_ESCA_outer_test,xgb_aft,3,365,0.55,-0.02051409438359523,-0.6997508494212017
TCGA_ESCA_outer_test,xgb_aft,3,365,0.575,-0.016537113147205455,-0.7998216554087201
TCGA_ESCA_outer_test,xgb_aft,3,365,0.6,-0.027135446727950197,-0.9124013121446788
TCGA_ESCA_outer_test,xgb_aft,3,1095,0.05,0.5679134763873336,0.5679134763873336
TCGA_ESCA_outer_test,xgb_aft,3,1095,0.075,0.5556100674800062,0.5556100674800062
TCGA_ESCA_outer_test,xgb_aft,3,1095,0.1,0.5426231358556051,0.5426231358556051
TCGA_ESCA_outer_test,xgb_aft,3,1095,0.125,0.5288940938526666,0.5288940938526666
